OBJECTID,hohe,flaeche,dachflaeche,volume,buildup,imprevious,grass,baeumedichte,DGM,NDVI
41812.0,5.900000095,48.79677165,55.26355214,458.7338394,0.0,0.0,0.0,37.0,349.3197632,0.62946409
26073.0,10.40100002,52.74181404,65.14223821,548.5676079,0.0,32.0,0.0,36.0,322.3727722,0.485055238
98.0,9.553999901,9.484050654,14.60902318,148.5826296,1.0,92.0,0.0,0.0,295.3145142,0.403404146
22670.0,3.85649991,80.89413546,92.2113007,395.4981977,0.0,31.0,0.0,0.0,326.29776,0.541363657
23589.0,4.449999809,88.10900895,88.11461626,392.0850898,0.0,8.0,0.0,50.0,290.0905151,0.587335944
40528.0,3.438499928,28.0805583,36.30401935,116.0300713,0.0,2.0,0.0,0.0,338.6750183,0.737604201
12307.0,5.178333282,107.6461793,148.5101722,771.3388373,1.0,76.0,0.0,0.0,331.5035095,0.544235945
110903.0,8.321000099,142.4507681,153.3886917,907.7596432,0.0,45.0,0.0,0.0,306.026001,0.521115839
40142.0,9.800000191,0.1077138,0.127378104,1.055595239,0.0,8.0,1.0,0.0,355.9550171,0.382047623
88545.0,15.8380003,173.639327,174.9778567,2750.099661,1.0,98.0,0.0,0.0,310.1147461,0.35847187
79121.0,5.875285625,231.63382,279.1389386,1597.532644,1.0,48.0,0.0,0.0,297.8309937,0.449225605
44924.0,3.585999966,9.4788694,9.517216624,33.99122567,0.0,0.0,0.0,53.0,411.6382751,0.784550607
86014.0,6.21724987,153.5713825,175.6958097,1095.967721,1.0,69.0,0.0,0.0,334.9737549,0.518469572
23727.0,10.36775017,207.0179425,207.0600543,2238.78599,0.0,30.0,0.0,0.0,326.5085144,0.605202317
22426.0,6.292500019,141.7975017,185.6641918,1173.858882,0.0,39.0,0.0,0.0,308.7912598,0.614239931
77302.0,5.940999985,40.19954512,40.79205641,238.8254976,0.0,0.0,0.0,0.0,380.9742432,0.699895144
48184.0,6.29333353,73.3761499,90.72481826,590.8227879,1.0,24.0,0.0,0.0,359.7325134,0.553103328
55460.0,8.326999664,3.419036051,3.565241669,13.21246662,1.0,55.0,0.0,0.0,331.3892822,0.584465563
108972.0,5.728499889,73.346644,73.34658503,420.4764522,0.0,22.0,0.0,0.0,305.8125,0.300583899
80906.0,3.59433341,110.1664603,115.4110497,467.7627713,0.0,1.0,0.0,52.0,333.9400024,0.66125679
29301.0,5.572500229,20.528189,20.52813237,158.719815,0.0,17.0,0.0,0.0,372.0487671,0.427047253
73171.0,8.324999809,179.3436485,180.1924182,994.9044297,1.0,67.0,0.0,0.0,294.7970276,0.456517428
100291.0,5.510000229,50.5993631,70.02932865,278.8024907,0.0,4.0,0.0,0.0,295.1777649,0.686463177
58830.0,5.553999901,119.4526879,131.0653727,772.0364527,1.0,78.0,0.0,0.0,296.0220032,0.465943158
64325.0,10.63549995,135.6678983,142.4563073,1592.604516,1.0,100.0,0.0,0.0,362.8325195,0.121259622
25236.0,9.041999817,135.5626367,172.6531723,1414.147014,1.0,57.0,0.0,0.0,369.3215332,0.488913178
20159.0,9.541333199,130.3767854,165.7548006,1373.79541,0.0,29.0,0.0,0.0,352.4725037,0.652270734
8970.0,7.619999886,9.87128072,9.973348723,75.21915909,1.0,100.0,0.0,0.0,290.6170044,0.233095124
98948.0,14.20400047,68.988,68.98800263,979.9055519,0.0,39.0,0.0,0.0,298.4697571,0.241259351
53325.0,15.22000027,139.3104595,184.613386,2161.281705,1.0,100.0,0.0,0.0,290.8302612,0.142173871
95793.0,8.747333527,72.74525445,105.0543762,660.4084395,0.0,38.0,0.0,0.0,295.3417664,0.568819165
6461.0,5.907666683,18.7984346,18.92701678,70.79235436,0.0,22.0,0.0,28.0,304.1547546,0.558792353
74595.0,3.221666574,80.51947608,80.52312734,237.4317135,1.0,89.0,0.0,0.0,331.4137573,0.399622411
43394.0,5.584499836,112.220477,127.7228506,933.6884206,0.0,0.0,0.0,0.0,366.194519,0.444315434
107192.0,8.347999573,111.7153294,113.3766249,932.5995702,1.0,100.0,0.0,0.0,319.4775085,0.202526107
25280.0,2.959749937,22.44222405,22.49157601,63.92114912,0.0,31.0,0.0,0.0,316.1395264,0.531686723
115015.0,7.276000023,198.5572479,198.9090179,1357.352972,0.0,54.0,0.0,0.0,320.5072632,0.244480699
52179.0,4.028999805,0.175154999,0.175155005,0.705699492,0.0,49.0,0.0,0.0,313.2357788,0.458725721
61033.0,9.06499958,82.8950523,93.27041858,751.4436491,0.0,4.0,0.0,0.0,415.6760254,0.583876908
61279.0,3.680999994,12.1936678,14.15788474,55.89401239,0.0,6.0,0.0,0.0,360.2952881,0.528622687
6471.0,9.160499573,313.2180837,321.0358331,4065.370123,1.0,99.0,0.0,0.0,323.1990051,0.432574779
50212.0,13.26749992,359.3193451,475.1770899,4757.120263,1.0,92.0,0.0,0.0,291.8674927,0.218581885
46532.0,11.47000027,180.6206645,221.368953,2071.562534,1.0,22.0,0.0,0.0,348.460022,0.612646282
55768.0,9.916000366,59.90526679,74.4655423,594.0206255,1.0,68.0,0.0,0.0,371.9130249,0.615657985
87979.0,2.910000086,0.643809601,0.64381234,1.873485938,0.0,99.0,0.0,0.0,305.2687683,0.277133703
32765.0,8.956000328,99.28356619,102.2501889,889.1836188,0.0,31.0,0.0,0.0,351.3650208,0.695232093
4416.0,6.547999859,33.71779984,33.71908683,220.7841534,0.0,0.0,0.0,0.0,283.4457703,0.718567312
17177.0,15.44200039,59.84030601,60.56335448,924.0540053,1.0,57.0,0.0,0.0,291.6030273,0.383490026
83061.0,13.45925045,51.623489,73.31578314,807.6262444,1.0,88.0,0.0,0.0,296.9832764,0.427609265
12767.0,6.850999832,190.2023849,208.3434741,1110.002317,1.0,47.0,0.0,0.0,319.1805115,0.521546602
30224.0,6.470333099,27.0024109,32.74659876,160.1684834,1.0,42.0,0.0,0.0,306.6680298,0.624916255
80218.0,24.88850021,3.719514299,6.848927196,111.719973,1.0,81.0,0.0,0.0,453.0670166,0.332190573
9225.0,7.375999928,28.198254,31.87597447,207.9903215,0.0,54.0,0.0,0.0,324.7827759,0.571485162
67531.0,6.159500122,74.48805491,100.5206996,553.830699,0.0,26.0,0.0,0.0,368.198761,0.667832792
53753.0,5.368999958,15.82069645,16.55781233,47.28146292,0.0,0.0,0.0,47.0,353.6715088,0.596335173
14021.0,15.02000046,119.6268072,119.6772061,1796.794645,1.0,82.0,0.0,0.0,327.1872559,0.455179602
67433.0,17.29966736,213.8339682,257.1005898,3598.857789,1.0,100.0,0.0,0.0,297.1990051,0.231438264
54359.0,8.210000038,0.0876428,0.105099266,0.719547387,0.0,9.0,0.0,32.0,321.5227661,0.549526036
39098.0,5.165999889,74.46511289,75.07122108,383.4006067,1.0,87.0,0.0,0.0,288.0102539,0.430408835
73157.0,5.328999996,246.9696432,278.6400322,2533.254281,1.0,53.0,0.0,0.0,332.09375,0.551000178
26745.0,3.343600035,69.44415296,76.26328166,246.9891892,0.0,0.0,0.0,0.0,317.2267761,0.715334535
25397.0,29.29700089,121.0175952,121.7339692,3545.452485,1.0,21.0,0.0,0.0,325.1115112,0.616249561
45689.0,11.18999958,27.21921911,28.90001792,304.5830618,0.0,8.0,0.0,54.0,316.3565063,0.679010749
24195.0,7.151666641,62.19753621,69.31855225,414.7916944,0.0,9.0,0.0,48.0,350.7167664,0.69464469
105697.0,18.73999977,321.271022,401.9860413,6020.618953,1.0,36.0,0.0,0.0,320.3192749,0.504636824
87972.0,15.84300041,400.0,400.0251718,6297.544729,1.0,100.0,0.0,0.0,295.7675171,0.097704828
10857.0,13.17199993,213.4008888,213.5455808,2810.916507,1.0,45.0,0.0,0.0,297.2937622,0.65667361
24072.0,12.61450005,153.174967,177.9001086,1924.359433,1.0,37.0,0.0,0.0,334.8640137,0.535520494
45883.0,7.528333187,70.2990598,76.53757486,420.4477127,0.0,50.0,0.0,0.0,380.2887573,0.505546689
24753.0,4.480999947,5.7198219,5.719813723,25.63052194,0.0,34.0,0.0,0.0,285.9135132,0.39212361
76523.0,4.397250175,139.1521828,211.6633716,1176.080028,1.0,47.0,0.0,0.0,317.5152588,0.505982697
40834.0,17.70000076,47.96796211,73.2148093,849.0329293,1.0,89.0,0.0,0.0,290.1185303,0.391090631
51547.0,3.584500074,215.4308479,215.489898,772.3346402,0.0,31.0,0.0,0.0,339.5862732,0.670456052
100463.0,5.199999809,48.198321,51.8724437,275.7060042,1.0,65.0,0.0,0.0,318.6515198,0.350144416
27241.0,3.400000095,0.991042001,1.024872259,3.369542802,0.0,0.0,0.0,64.0,378.2390137,0.792450607
7662.0,7.217999935,31.1378787,39.76680559,187.6409757,0.0,35.0,0.0,0.0,347.5232544,0.498337567
22509.0,7.285749912,400.0010024,402.7378823,3020.748463,1.0,100.0,0.0,0.0,288.5085144,0.123095721
31550.0,7.573500156,13.41934205,15.3442593,97.67801929,0.0,68.0,0.0,0.0,323.65802,0.457675189
82986.0,18.81399918,2.792742952,3.565760002,52.54266589,1.0,23.0,0.0,46.0,320.9960022,0.306419969
103548.0,5.050499916,22.97924485,23.45891892,90.32550069,0.0,0.0,0.0,0.0,324.0440063,0.578848541
79050.0,14.20400047,400.0,400.0000153,5681.6,1.0,100.0,0.0,0.0,300.9147644,0.078783661
1789.0,4.262499809,32.0334,34.6590004,136.5308035,0.0,9.0,0.0,0.0,297.1140137,0.709238768
95158.0,9.770000458,74.83060586,87.20353285,731.0950192,0.0,24.0,0.0,0.0,334.9580078,0.562986732
57789.0,24.04999924,41.34631134,41.75579102,994.3787878,1.0,74.0,0.0,0.0,289.5190125,0.378729045
19059.0,13.85099983,129.2186583,168.4645395,1951.566873,1.0,100.0,0.0,0.0,291.5040283,0.306170791
103357.0,7.711999893,27.32556895,32.24767393,206.2786247,0.0,43.0,0.0,0.0,332.2297668,0.520208955
115472.0,8.451499939,289.5980304,303.7326274,2492.644838,1.0,100.0,0.0,0.0,282.2802734,0.29870978
33869.0,4.592999935,0.505222025,0.508197729,2.320484762,0.0,0.0,0.0,57.0,323.7855225,0.748721898
11353.0,10.21100044,87.29834145,102.753866,891.4033646,1.0,39.0,0.0,0.0,325.1947632,0.621389925
8841.0,9.600000381,33.8770719,37.52099526,325.2198902,0.0,5.0,0.0,67.0,291.1725159,0.697735667
13654.0,10.22999954,162.2745477,209.2464791,1660.068623,1.0,36.0,0.0,0.0,362.2022705,0.569975793
87505.0,19.1420002,231.603,291.8045234,4433.344626,1.0,79.0,0.0,0.0,300.6807556,0.420717865
48585.0,9.461000443,252.5200238,288.7151228,2907.029404,1.0,73.0,0.0,0.0,290.5282593,0.478200644
107975.0,7.903999805,245.7618109,250.0977653,1942.501353,1.0,48.0,0.0,0.0,321.4380188,0.424558699
27068.0,12.21000004,24.16529865,24.17638361,295.0582965,0.0,82.0,0.0,0.0,346.2332764,0.311153799
32988.0,3.131000042,12.979828,13.12599945,40.63984147,0.0,0.0,0.0,0.0,312.371521,0.636532128
28988.0,9.260000229,154.7185653,199.8377285,2210.721072,1.0,30.0,0.0,0.0,314.5912781,0.694756448
16839.0,4.360199928,151.82474,191.4130393,980.3323983,0.0,42.0,0.0,0.0,329.3525085,0.520609736
14903.0,12.42000008,90.09906181,106.6386682,1119.030348,0.0,0.0,0.0,0.0,326.8592529,0.727890193
101701.0,4.88316679,95.353363,116.4945688,713.305862,0.0,11.0,0.0,47.0,306.7432861,0.51823312
96073.0,12.97850037,68.28947383,68.30520401,1242.204157,1.0,95.0,0.0,0.0,303.5500183,0.127378449
80198.0,5.835999966,78.38877633,78.3886998,457.4768986,1.0,100.0,0.0,0.0,306.68927,0.168323144
33123.0,6.420666695,266.183057,266.3348008,1821.237396,1.0,88.0,0.0,0.0,298.0712585,0.348383993
57758.0,6.464000225,28.18522291,30.65918936,148.5767079,0.0,56.0,0.0,0.0,379.9367676,0.553889215
84898.0,5.397166729,121.0997408,133.7537445,986.2603126,1.0,60.0,0.0,0.0,301.37677,0.488703251
33034.0,5.398499966,60.0828905,84.08100367,436.7245847,0.0,13.0,0.0,0.0,351.6497803,0.640956461
53720.0,13.17300034,24.7032198,36.37213586,325.4155144,1.0,37.0,0.0,0.0,329.2367554,0.692721367
40690.0,9.640000343,117.875294,181.6724014,1138.473603,0.0,22.0,0.0,0.0,342.7715149,0.582065821
107139.0,7.21999979,195.4661215,227.5670013,1411.265397,0.0,48.0,0.0,0.0,324.1217651,0.556286216
3026.0,3.154999971,5.953836748,5.98000945,18.78435494,0.0,20.0,0.0,49.0,286.7522583,0.314299345
35075.0,8.920999527,167.0238977,167.6018903,1539.482242,1.0,100.0,0.0,0.0,289.7177734,0.087938055
89925.0,10.06000042,164.5115913,205.1555908,1654.986608,0.0,20.0,0.0,0.0,332.8067627,0.607758999
21269.0,4.198333263,169.5991924,199.9831557,1278.571352,0.0,26.0,0.0,0.0,325.9712524,0.560650587
106541.0,3.944000006,97.21787699,97.2178948,383.4273068,1.0,100.0,0.0,0.0,321.8010254,0.173021793
38484.0,18.36000061,85.50934205,85.56152403,1569.95152,1.0,35.0,0.0,0.0,289.817749,0.500082076
12834.0,6.585000038,125.6702036,136.3081718,709.5663603,1.0,97.0,0.0,0.0,285.8940125,0.34724161
53723.0,8.911499977,226.5912485,256.2438122,2528.126059,0.0,44.0,0.0,0.0,337.9680176,0.634737551
28041.0,9.577249527,61.04558125,68.74780546,662.7176442,1.0,37.0,0.0,0.0,330.1135254,0.528532922
50360.0,15.40999985,18.23160449,23.50903581,280.9490253,0.0,39.0,0.0,0.0,314.9617615,0.471465856
16657.0,13.13099957,61.31146351,77.18623454,805.0808273,0.0,0.0,0.0,0.0,316.3860168,0.588175774
3771.0,14.00759983,186.2555687,186.2258965,2874.1434,0.0,10.0,0.0,50.0,323.0092773,0.568116426
50680.0,5.986999989,21.0922903,24.23227753,126.2795421,0.0,6.0,1.0,0.0,303.9515076,0.536771774
31902.0,13.64999962,226.167,226.1670282,3087.17955,1.0,100.0,0.0,0.0,288.8182678,0.10396795
40051.0,8.359999657,46.64046495,51.31768328,339.8056006,1.0,56.0,0.0,0.0,331.8050232,0.529084086
78025.0,23.96999931,395.0131157,416.0217039,9468.464383,1.0,100.0,0.0,0.0,299.1072693,0.070060253
110425.0,7.941999912,10.5822935,13.67244826,84.04457498,0.0,0.0,0.0,0.0,323.7852783,0.461014509
62065.0,3.58766675,47.6728446,58.84027427,186.2117027,0.0,21.0,0.0,39.0,359.7737732,0.530908704
13804.0,4.27699995,93.4932802,98.52505663,506.849227,0.0,0.0,0.0,0.0,380.448761,0.721586525
93559.0,3.447750092,88.06190574,88.43690108,303.6667517,0.0,21.0,0.0,0.0,302.1877747,0.55989027
56504.0,10.56999969,155.22733,165.6691166,1640.752878,1.0,31.0,0.0,0.0,359.7192688,0.698425174
36321.0,11.42000008,21.2530111,31.81140653,242.7093868,0.0,41.0,0.0,0.0,333.215271,0.545011997
90933.0,6.562666893,145.0381521,165.8064951,1216.640754,1.0,42.0,0.0,0.0,304.8240051,0.558647275
63859.0,5.275499821,33.7059926,41.51519171,181.2727526,0.0,68.0,0.0,0.0,359.7372742,0.457967013
79753.0,7.065333366,165.5424658,165.755667,1333.48367,1.0,100.0,0.0,0.0,306.5375061,0.116418429
5575.0,9.229999542,117.2947019,129.8425186,1009.956357,0.0,12.0,0.0,0.0,336.1660156,0.669304848
29279.0,14.16349983,48.050722,59.94533523,677.915691,1.0,39.0,0.0,0.0,346.5262756,0.615513086
16536.0,7.533333302,115.2769434,125.9216762,911.799655,0.0,31.0,0.0,0.0,340.2957764,0.413259178
43999.0,8.19299984,31.1798291,31.69418173,111.4621536,0.0,22.0,0.0,36.0,330.5395203,0.565827787
109975.0,31.31100082,400.0,400.1508952,12524.4,1.0,100.0,0.0,0.0,301.4465027,0.154581487
6307.0,7.183000088,35.28394655,38.01180116,325.3904795,0.0,32.0,0.0,0.0,339.4712524,0.389731884
65817.0,9.859999657,152.2244682,166.4959453,1216.347894,1.0,98.0,0.0,0.0,297.5550232,0.238973901
92304.0,9.998200417,109.5404783,133.0960546,1098.911733,1.0,59.0,0.0,0.0,301.9410095,0.465433389
67542.0,6.709000111,249.460042,256.2456077,1673.627422,1.0,100.0,0.0,0.0,292.6405029,0.187520742
43972.0,3.822999954,11.3008363,11.3012068,43.20309718,0.0,19.0,0.0,0.0,338.6725159,0.610784948
52417.0,5.699999809,0.252954,0.255418634,1.4418378,0.0,12.0,0.0,0.0,408.3982544,0.452184141
39472.0,10.99100018,148.022235,162.2138803,1626.912385,0.0,44.0,0.0,0.0,375.7700195,0.509185135
27436.0,20.20999908,49.68035,50.11203628,1004.039873,1.0,100.0,0.0,0.0,290.0205078,0.404215693
72567.0,12.83500004,103.9834566,119.0191656,1338.769513,0.0,30.0,0.0,0.0,337.9827881,0.478959978
37238.0,9.795000076,16.855288,18.18201919,171.6503447,0.0,41.0,0.0,0.0,327.6815186,0.57809037
79088.0,8.076499939,7.646388651,9.134903718,58.39898999,0.0,32.0,0.0,0.0,317.1747437,0.663731098
100912.0,13.30300045,152.0475568,160.1801359,2221.2843,1.0,68.0,0.0,0.0,317.807251,0.528669298
28898.0,6.912000179,273.6785712,277.5167671,1915.669279,1.0,100.0,0.0,0.0,288.3395386,0.323602736
32504.0,6.526750088,94.36490776,104.1968959,418.2841674,1.0,40.0,0.0,0.0,326.0355225,0.600529492
5202.0,13.5,219.340077,219.3401921,2961.091039,1.0,100.0,0.0,0.0,289.7905273,0.086914398
90209.0,5.840499878,10.68004235,11.70408221,90.93608295,0.0,46.0,0.0,0.0,326.3322449,0.571095109
34874.0,4.926000118,163.901483,189.2633125,1249.891122,0.0,31.0,0.0,0.0,329.0285034,0.54805547
35458.0,16.7343998,300.5188585,403.9412547,5267.98245,1.0,100.0,0.0,0.0,300.8225098,0.18089214
33388.0,9.187000275,54.59418901,54.70582169,363.4064707,0.0,0.0,0.0,0.0,335.6652832,0.432553083
7764.0,6.960999966,64.8617226,67.97556472,346.5065372,0.0,36.0,0.0,0.0,410.9030151,0.610429108
72678.0,8.789999962,2.902139299,2.988667722,25.50980444,1.0,100.0,0.0,0.0,294.678009,0.306330711
19225.0,7.412000179,107.8799562,162.5767894,1116.066618,0.0,60.0,0.0,0.0,319.9550171,0.478105545
83117.0,3.998333216,10.4749755,12.47481347,43.37358353,0.0,11.0,0.0,0.0,336.4150085,0.724948525
108661.0,7.583000183,109.7460683,109.7462029,926.348673,1.0,100.0,0.0,0.0,304.7955017,0.288133055
39312.0,9.31000042,0.26061816,0.404817881,2.426355072,0.0,26.0,0.0,0.0,327.3450317,0.544921994
48902.0,5.36133337,98.87616845,133.857573,885.2544446,1.0,37.0,0.0,0.0,353.2730103,0.379020303
15719.0,5.98633337,149.3690381,166.5859231,1591.847025,1.0,98.0,0.0,0.0,293.1925049,0.374928653
13658.0,17.35000038,186.6672978,260.5834851,3238.677617,1.0,100.0,0.0,0.0,320.0187683,0.439713806
50478.0,29.21699905,241.2576806,242.8112229,7048.825654,1.0,49.0,0.0,0.0,337.1617737,0.697104692
74535.0,13.24300003,77.36301151,77.39511316,1024.518361,0.0,0.0,0.0,0.0,341.4937744,0.667520225
4841.0,9.720000267,0.0259844,0.030263694,0.252568368,0.0,25.0,0.0,0.0,334.0457764,0.646707773
30171.0,10.80000019,120.7683987,156.5148375,1270.72366,1.0,61.0,0.0,0.0,374.03302,0.457497448
33813.0,4.802285671,150.1283043,157.6460367,965.0261677,0.0,60.0,0.0,0.0,336.6042786,0.43758738
12043.0,2.86500001,0.27464515,0.29188326,0.786858354,0.0,5.0,0.0,0.0,326.1130371,0.545340836
35196.0,9.701999664,135.6881901,156.9811597,1316.446821,0.0,13.0,0.0,0.0,344.6635132,0.702067256
32439.0,2.74000001,4.004317652,4.004357172,10.97183037,0.0,0.0,1.0,0.0,349.7900085,0.549965441
49730.0,9.831999779,86.9303334,104.0204471,854.6990379,0.0,26.0,0.0,0.0,333.319519,0.684415102
71004.0,27.32999992,32.9018372,46.22589575,899.2072108,0.0,47.0,0.0,0.0,297.338501,0.572070181
37038.0,10.8835001,185.0835127,185.1042584,2017.082237,1.0,71.0,0.0,0.0,315.9587708,0.614362955
24253.0,5.122000217,13.73249093,14.05010959,45.33320427,0.0,42.0,0.0,0.0,343.2235107,0.552359223
66664.0,13.16450024,212.1036848,212.2419192,2793.54639,0.0,0.0,0.0,0.0,343.4025269,0.580334604
77155.0,3.343666553,84.57356865,84.86391819,287.2486823,1.0,93.0,0.0,0.0,293.0037537,0.275895685
54459.0,10.13799953,0.873030601,1.295740169,8.850784228,0.0,25.0,0.0,0.0,338.6157837,0.602208674
91210.0,17.51000023,53.2565734,58.72526383,932.5226003,0.0,0.0,0.0,50.0,329.4887695,0.755491197
18046.0,6.922500134,89.7024322,104.8493383,733.0453877,0.0,0.0,0.0,0.0,336.2497559,0.662882209
53379.0,3.460500002,8.19531765,8.254280658,27.33459759,0.0,0.0,0.0,0.0,347.7390137,0.531392157
47520.0,6.730000019,26.14408295,39.0703512,175.9496783,0.0,0.0,0.0,62.0,373.7212524,0.792962313
64501.0,10.43500042,47.18048451,52.88157047,520.7330312,0.0,18.0,0.0,16.0,317.6952515,0.641937673
43633.0,2.835000038,30.6409846,30.64108739,86.39201249,1.0,25.0,0.0,51.0,337.9650269,0.608864546
48601.0,7.122000217,92.77912933,119.5063653,808.9576447,0.0,25.0,0.0,0.0,396.2982788,0.622341216
48110.0,11.61600018,36.5543556,36.55447325,424.6153947,1.0,54.0,0.0,0.0,294.605011,0.529906094
97131.0,18.68300056,202.0548162,256.1824415,3774.990132,1.0,47.0,0.0,0.0,320.8642578,0.190256134
82953.0,17.40200043,126.505434,126.5052412,2201.447562,1.0,52.0,0.0,0.0,318.9960327,0.324254423
60290.0,5.93200016,26.2287825,26.42541576,78.57871369,1.0,53.0,0.0,0.0,364.0295105,0.540534437
75345.0,6.669499874,32.19754445,33.39951127,131.8568054,0.0,14.0,0.0,0.0,300.069519,0.645580351
43956.0,3.770999908,21.0663119,21.06633026,79.44106217,1.0,28.0,0.0,0.0,294.8617554,0.478874058
95651.0,19.92000008,1.0641396,1.064170737,21.19766084,0.0,55.0,0.0,0.0,300.5400085,0.594882786
38254.0,6.519999981,99.92964906,125.6406305,721.2162575,1.0,71.0,0.0,0.0,299.0240173,0.384201825
34347.0,3.923500061,169.451534,189.8323682,1269.066556,1.0,100.0,0.0,0.0,356.7080078,0.324150622
62955.0,24.76300049,383.6783065,416.9025362,9501.025904,1.0,100.0,0.0,0.0,293.1019897,0.06494794
20250.0,6.969500065,74.63915486,93.19109235,562.513507,0.0,59.0,0.0,0.0,365.9717712,0.476078749
54813.0,5.603666782,23.55940495,31.61533527,149.0310712,1.0,95.0,0.0,0.0,356.5130005,0.415414512
84751.0,13.71199989,175.7789811,201.1572961,2410.281389,1.0,69.0,0.0,0.0,317.1955261,0.568792284
19606.0,13.64999962,397.8009075,397.8009571,5429.982388,1.0,100.0,0.0,0.0,288.6690063,0.078071751
98100.0,7.375999928,19.34727749,19.50782905,142.7055188,1.0,100.0,0.0,0.0,321.5825195,0.427105129
47515.0,6.71999979,10.0642867,12.80951868,67.63200663,0.0,0.0,0.0,65.0,354.1070251,0.788708508
15062.0,7.337999821,4.584104972,5.1115019,36.4595697,0.0,3.0,0.0,58.0,324.1890259,0.654405355
51889.0,4.528399944,105.4955816,111.7033146,591.1870377,0.0,29.0,0.0,0.0,364.1397705,0.488527596
46791.0,20.20999908,224.1044237,226.051729,4529.150404,1.0,92.0,0.0,0.0,290.5462646,0.39560312
9185.0,10.11699963,110.5083005,134.9049988,1118.012476,0.0,12.0,0.0,0.0,334.9362793,0.68388474
4953.0,2.815999985,34.97915,35.08499908,98.5012864,0.0,0.0,0.0,58.0,416.6340332,0.716070712
61235.0,4.566500187,111.1122095,127.7863869,638.3047152,0.0,0.0,0.0,0.0,344.2790222,0.618480623
71764.0,7.106999874,115.7146869,119.3306471,882.6825183,0.0,6.0,0.0,49.0,296.0927734,0.676306367
14289.0,4.106999874,92.4968984,95.16908759,328.9868771,0.0,78.0,0.0,0.0,325.9562683,0.497504979
47300.0,9.406200409,207.027576,262.5458166,1926.439887,1.0,51.0,0.0,0.0,332.9290161,0.544250488
84873.0,20.54800034,196.1266126,216.7018581,4760.340084,1.0,100.0,0.0,0.0,291.4170227,0.020839291
106886.0,8.5,340.415317,340.9417101,2621.532916,1.0,84.0,0.0,0.0,304.3425293,0.181181461
91745.0,7.657000065,303.5553263,303.9700152,2949.154582,1.0,100.0,0.0,0.0,295.1335144,0.173834935
39457.0,3.980000019,27.861562,30.11800003,110.8890168,0.0,0.0,0.0,56.0,329.8875122,0.730588913
90708.0,11.7869997,38.12366316,53.27207832,434.5381741,1.0,30.0,0.0,35.0,294.8752441,0.561986089
73356.0,5.379499912,147.7398178,158.272372,804.7489504,1.0,100.0,0.0,0.0,293.8235168,0.298332065
6737.0,7.919000149,92.0182906,114.4318836,728.6928433,0.0,0.0,0.0,0.0,320.5725098,0.588474751
38008.0,5.99574995,35.65451472,35.66940419,212.6324134,0.0,72.0,0.0,0.0,332.3152466,0.547791839
74449.0,3.059999943,3.466152,3.466194541,10.60642512,0.0,14.0,0.0,50.0,333.8557739,0.73466742
56403.0,3.380000114,18.2744755,19.14699936,61.76772718,0.0,0.0,0.0,0.0,350.4547729,0.615432978
3407.0,7.835000038,15.4227468,16.98999912,80.83073266,1.0,44.0,0.0,0.0,338.178009,0.604076266
11893.0,16.84000015,6.284752173,6.284640541,105.8352266,0.0,0.0,0.0,81.0,336.1175232,0.82098192
28655.0,6.27850008,81.50140998,125.2571633,729.6032019,0.0,9.0,0.0,0.0,352.4942627,0.757223368
44044.0,5.518000126,45.5397669,45.73652149,249.1282103,0.0,13.0,0.0,32.0,320.3170166,0.503582597
44190.0,21.62999916,0.0624162,0.095943888,1.350062406,1.0,94.0,0.0,0.0,290.9355164,0.397705615
60125.0,2.799999952,11.634164,11.77009239,32.57565919,0.0,0.0,0.0,0.0,352.5045166,0.659072459
63165.0,4.587333202,43.12126584,44.43333224,135.0102054,0.0,8.0,0.0,26.0,345.5150146,0.574348271
8350.0,10.30000019,20.34256316,30.97652393,209.5284005,0.0,40.0,0.0,0.0,294.119751,0.544753611
58794.0,6.533199787,109.4871935,144.0976881,855.8345001,1.0,74.0,0.0,0.0,298.6252747,0.470698893
61406.0,9.055000305,7.607031551,9.233583381,68.8816707,1.0,34.0,0.0,0.0,346.6250305,0.560298502
71662.0,27.54999924,296.222,296.5415476,8160.9161,1.0,100.0,0.0,0.0,291.3300171,0.213103324
24850.0,5.046999931,31.294925,31.30735374,157.9454865,1.0,100.0,0.0,0.0,289.4515076,0.159808323
12197.0,5.506000042,40.46203105,46.50170906,251.6707379,0.0,36.0,0.0,0.0,366.0672607,0.468928099
81958.0,6.102000237,9.235135552,11.93208326,33.63409914,0.0,12.0,0.0,0.0,315.1820068,0.603696346
34602.0,13.18099976,159.515223,206.8780752,2102.570155,0.0,19.0,0.0,0.0,295.9945068,0.667653143
3214.0,9.987999916,6.138455002,7.182110272,61.31088856,0.0,26.0,0.0,0.0,325.553009,0.696884632
40376.0,8.180000305,75.32239995,75.36127078,616.1372316,1.0,55.0,0.0,0.0,325.0637817,0.506799161
44708.0,5.77850008,58.3835151,66.4875236,406.4350442,0.0,67.0,0.0,0.0,387.4609985,0.576306045
121915.0,7.621500015,135.2718522,157.5400928,1153.537691,1.0,76.0,0.0,0.0,283.9070129,0.460212797
10566.0,10.54100037,16.17152,20.98878375,180.2078447,1.0,46.0,0.0,0.0,296.2942505,0.502846181
13024.0,12.92500019,324.0810905,427.8755872,4947.926091,1.0,87.0,0.0,0.0,295.3942566,0.410270721
27762.0,6.572999954,116.4667831,131.9200193,877.0054518,1.0,47.0,0.0,0.0,428.9222717,0.427449912
